Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","272","Serbia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","6545","","Official data"
"TCL","Crops and livestock products","272","Serbia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","34224","","Official data"
"TCL","Crops and livestock products","272","Serbia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","2053","","Official data"
"TCL","Crops and livestock products","272","Serbia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","2255","","Official data"
"TCL","Crops and livestock products","196","Seychelles","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","49","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","196","Seychelles","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","8","","Official data"
"TCL","Crops and livestock products","196","Seychelles","5622","Import Value","1057","Chickens","2019","2019","1000 US$","218","","Official data"
"TCL","Crops and livestock products","197","Sierra Leone","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","153","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","197","Sierra Leone","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","6","","Official data"
"TCL","Crops and livestock products","197","Sierra Leone","5622","Import Value","1057","Chickens","2019","2019","1000 US$","153","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","200","Singapore","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","49795","","Official data"
"TCL","Crops and livestock products","200","Singapore","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","200","Singapore","5622","Import Value","1057","Chickens","2019","2019","1000 US$","147144","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","57430","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","12618","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","30137","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","37585","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","33024","","Official data"
"TCL","Crops and livestock products","199","Slovakia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","36064","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","6026","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","1383","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","4671","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","2001","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1616","","Official data"
"TCL","Crops and livestock products","198","Slovenia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","1819","","Official data"
"TCL","Crops and livestock products","25","Solomon Islands","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","8","*","Unofficial figure"
"TCL","Crops and livestock products","25","Solomon Islands","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","25","Solomon Islands","5622","Import Value","1057","Chickens","2019","2019","1000 US$","20","*","Unofficial figure"
"TCL","Crops and livestock products","201","Somalia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","94","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","201","Somalia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","3","","Official data"
"TCL","Crops and livestock products","201","Somalia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","84","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","202","South Africa","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","511","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","202","South Africa","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","202","South Africa","5622","Import Value","1057","Chickens","2019","2019","1000 US$","9959","","Official data"
"TCL","Crops and livestock products","202","South Africa","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","6232","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","202","South Africa","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","202","South Africa","5922","Export Value","1057","Chickens","2019","2019","1000 US$","10117","","Official data"
"TCL","Crops and livestock products","203","Spain","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","49326","","Official data"
"TCL","Crops and livestock products","203","Spain","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","7537","","Official data"
"TCL","Crops and livestock products","203","Spain","5622","Import Value","1057","Chickens","2019","2019","1000 US$","36607","","Official data"
"TCL","Crops and livestock products","203","Spain","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","27278","","Official data"
"TCL","Crops and livestock products","203","Spain","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","3597","","Official data"
"TCL","Crops and livestock products","203","Spain","5922","Export Value","1057","Chickens","2019","2019","1000 US$","67828","","Official data"
"TCL","Crops and livestock products","38","Sri Lanka","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","522","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","3","","Official data"
"TCL","Crops and livestock products","38","Sri Lanka","5622","Import Value","1057","Chickens","2019","2019","1000 US$","3573","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","38","Sri Lanka","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","77","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","38","Sri Lanka","5922","Export Value","1057","Chickens","2019","2019","1000 US$","290","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","276","Sudan","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","595","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","276","Sudan","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","31","","Official data"
"TCL","Crops and livestock products","276","Sudan","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2620","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","210","Sweden","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","650","","Official data"
"TCL","Crops and livestock products","210","Sweden","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","33","","Official data"
"TCL","Crops and livestock products","210","Sweden","5622","Import Value","1057","Chickens","2019","2019","1000 US$","6141","","Official data"
"TCL","Crops and livestock products","210","Sweden","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","6401","","Official data"
"TCL","Crops and livestock products","210","Sweden","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1153","","Official data"
"TCL","Crops and livestock products","210","Sweden","5922","Export Value","1057","Chickens","2019","2019","1000 US$","13556","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","18","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","25","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2705","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1855","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","2634","","Official data"
"TCL","Crops and livestock products","211","Switzerland","5922","Export Value","1057","Chickens","2019","2019","1000 US$","725","","Official data"
"TCL","Crops and livestock products","212","Syrian Arab Republic","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","21834","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","212","Syrian Arab Republic","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","25520","","Official data"
"TCL","Crops and livestock products","212","Syrian Arab Republic","5622","Import Value","1057","Chickens","2019","2019","1000 US$","41245","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","208","Tajikistan","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","2511","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","208","Tajikistan","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","208","Tajikistan","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1593","","Official data"
"TCL","Crops and livestock products","208","Tajikistan","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1","","Official data"
"TCL","Crops and livestock products","208","Tajikistan","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","208","Tajikistan","5922","Export Value","1057","Chickens","2019","2019","1000 US$","0","","Official data"
"TCL","Crops and livestock products","216","Thailand","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1269","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","216","Thailand","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","216","Thailand","5622","Import Value","1057","Chickens","2019","2019","1000 US$","21784","","Official data"
"TCL","Crops and livestock products","216","Thailand","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","15953","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","216","Thailand","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","216","Thailand","5922","Export Value","1057","Chickens","2019","2019","1000 US$","16428","","Official data"
"TCL","Crops and livestock products","176","Timor-Leste","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","276","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","176","Timor-Leste","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","176","Timor-Leste","5622","Import Value","1057","Chickens","2019","2019","1000 US$","349","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","217","Togo","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","549","","Official data"
"TCL","Crops and livestock products","217","Togo","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","25","","Official data"
"TCL","Crops and livestock products","217","Togo","5622","Import Value","1057","Chickens","2019","2019","1000 US$","161","","Official data"
"TCL","Crops and livestock products","219","Tonga","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","25","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","219","Tonga","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","219","Tonga","5622","Import Value","1057","Chickens","2019","2019","1000 US$","81","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","220","Trinidad and Tobago","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","909","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","220","Trinidad and Tobago","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","220","Trinidad and Tobago","5622","Import Value","1057","Chickens","2019","2019","1000 US$","909","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","222","Tunisia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","64","","Official data"
"TCL","Crops and livestock products","222","Tunisia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","57","","Official data"
"TCL","Crops and livestock products","222","Tunisia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","4987","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","41","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","49","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8813","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","23358","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","27399","","Official data"
"TCL","Crops and livestock products","223","T?rkiye","5922","Export Value","1057","Chickens","2019","2019","1000 US$","47778","","Official data"
"TCL","Crops and livestock products","213","Turkmenistan","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","405","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","323","","Official data"
"TCL","Crops and livestock products","213","Turkmenistan","5622","Import Value","1057","Chickens","2019","2019","1000 US$","5154","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","226","Uganda","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","201","","Official data"
"TCL","Crops and livestock products","226","Uganda","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","181","","Official data"
"TCL","Crops and livestock products","226","Uganda","5622","Import Value","1057","Chickens","2019","2019","1000 US$","5329","","Official data"
"TCL","Crops and livestock products","226","Uganda","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","213","","Official data"
"TCL","Crops and livestock products","226","Uganda","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","191","","Official data"
"TCL","Crops and livestock products","226","Uganda","5922","Export Value","1057","Chickens","2019","2019","1000 US$","193","","Official data"
"TCL","Crops and livestock products","230","Ukraine","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","81059","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","230","Ukraine","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","3630","","Official data"
"TCL","Crops and livestock products","230","Ukraine","5622","Import Value","1057","Chickens","2019","2019","1000 US$","61089","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","230","Ukraine","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","12","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","230","Ukraine","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","230","Ukraine","5922","Export Value","1057","Chickens","2019","2019","1000 US$","5","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","225","United Arab Emirates","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1291","","Official data"
"TCL","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","77","","Official data"
"TCL","Crops and livestock products","225","United Arab Emirates","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2418","","Official data"
"TCL","Crops and livestock products","225","United Arab Emirates","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1545","","Official data"
"TCL","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","93","","Official data"
"TCL","Crops and livestock products","225","United Arab Emirates","5922","Export Value","1057","Chickens","2019","2019","1000 US$","798","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","29179","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","3452","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","1057","Chickens","2019","2019","1000 US$","28064","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","22816","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1478","","Official data"
"TCL","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1057","Chickens","2019","2019","1000 US$","155089","","Official data"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1006","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","46","","Official data"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5622","Import Value","1057","Chickens","2019","2019","1000 US$","3981","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","15","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","3","","Official data"
"TCL","Crops and livestock products","215","United Republic of Tanzania","5922","Export Value","1057","Chickens","2019","2019","1000 US$","51","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","231","United States of America","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1820","","Official data"
"TCL","Crops and livestock products","231","United States of America","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","231","United States of America","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8380","","Official data"
"TCL","Crops and livestock products","231","United States of America","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","67586","","Official data"
"TCL","Crops and livestock products","231","United States of America","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","231","United States of America","5922","Export Value","1057","Chickens","2019","2019","1000 US$","284724","","Official data"
"TCL","Crops and livestock products","234","Uruguay","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","13","","Official data"
"TCL","Crops and livestock products","234","Uruguay","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","17","","Official data"
"TCL","Crops and livestock products","234","Uruguay","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2213","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1785","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5622","Import Value","1057","Chickens","2019","2019","1000 US$","9691","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1097","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","235","Uzbekistan","5922","Export Value","1057","Chickens","2019","2019","1000 US$","624","","Official data"
"TCL","Crops and livestock products","155","Vanuatu","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","16","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","155","Vanuatu","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","155","Vanuatu","5622","Import Value","1057","Chickens","2019","2019","1000 US$","52","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","","","Official data"
"TCL","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","","","Official data"
"TCL","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5622","Import Value","1057","Chickens","2019","2019","1000 US$","","","Official data"
"TCL","Crops and livestock products","237","Viet Nam","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","3380","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","237","Viet Nam","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","237","Viet Nam","5622","Import Value","1057","Chickens","2019","2019","1000 US$","16775","","Official data"
"TCL","Crops and livestock products","237","Viet Nam","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","515","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","237","Viet Nam","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","237","Viet Nam","5922","Export Value","1057","Chickens","2019","2019","1000 US$","484","","Official data"
"TCL","Crops and livestock products","249","Yemen","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","2000","F","FAO estimate"
"TCL","Crops and livestock products","249","Yemen","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","237","","Official data"
"TCL","Crops and livestock products","249","Yemen","5622","Import Value","1057","Chickens","2019","2019","1000 US$","7000","F","FAO estimate"
"TCL","Crops and livestock products","251","Zambia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","857","","Official data"
"TCL","Crops and livestock products","251","Zambia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","43","","Official data"
"TCL","Crops and livestock products","251","Zambia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","4308","","Official data"
"TCL","Crops and livestock products","251","Zambia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1284","","Official data"
"TCL","Crops and livestock products","251","Zambia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","64","","Official data"
"TCL","Crops and livestock products","251","Zambia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","7349","","Official data"
"TCL","Crops and livestock products","181","Zimbabwe","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","870","F","FAO estimate"
"TCL","Crops and livestock products","181","Zimbabwe","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","30","","Official data"
"TCL","Crops and livestock products","181","Zimbabwe","5622","Import Value","1057","Chickens","2019","2019","1000 US$","3480","","Official data"
"TCL","Crops and livestock products","181","Zimbabwe","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","49","","Official data"
"TCL","Crops and livestock products","181","Zimbabwe","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","45","","Official data"
"TCL","Crops and livestock products","181","Zimbabwe","5922","Export Value","1057","Chickens","2019","2019","1000 US$","1722","","Official data"
