Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","146","République de Moldova","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","70","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","146","République de Moldova","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","33","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","146","République de Moldova","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2530","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","146","République de Moldova","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2509","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","250","République démocratique du Congo","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","1933","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","250","République démocratique du Congo","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2104","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","250","République démocratique du Congo","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2120","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","120","République démocratique populaire lao","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2369","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","120","République démocratique populaire lao","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","64.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","120","République démocratique populaire lao","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","13.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","120","République démocratique populaire lao","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2298","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","120","République démocratique populaire lao","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2342","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","56","République dominicaine","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2578","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","56","République dominicaine","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","57","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","56","République dominicaine","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","28","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","56","République dominicaine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2366","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","56","République dominicaine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2390","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","116","République populaire démocratique de Corée","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2062","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","116","République populaire démocratique de Corée","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","116","République populaire démocratique de Corée","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","116","République populaire démocratique de Corée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2386","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","116","République populaire démocratique de Corée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2401","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","215","République-Unie de Tanzanie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2218","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","215","République-Unie de Tanzanie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","54.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","215","République-Unie de Tanzanie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","215","République-Unie de Tanzanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2111","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","215","République-Unie de Tanzanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2144","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","183","Roumanie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3572","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","183","Roumanie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","105.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","183","Roumanie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","51","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","183","Roumanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2501","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","183","Roumanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2489","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3350","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","102","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","57.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2494","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2488","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","184","Rwanda","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2245","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","184","Rwanda","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","184","Rwanda","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","5.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","184","Rwanda","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2175","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","184","Rwanda","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2214","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","189","Sainte-Lucie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2631","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","189","Sainte-Lucie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","84","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","189","Sainte-Lucie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","51.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","189","Sainte-Lucie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2471","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","189","Sainte-Lucie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2506","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","188","Saint-Kitts-et-Nevis","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2650","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","188","Saint-Kitts-et-Nevis","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","73.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","188","Saint-Kitts-et-Nevis","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","46","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","188","Saint-Kitts-et-Nevis","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2438","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","188","Saint-Kitts-et-Nevis","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2450","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","191","Saint-Vincent-et-les Grenadines","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2925","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","191","Saint-Vincent-et-les Grenadines","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","86.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","191","Saint-Vincent-et-les Grenadines","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","48.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","191","Saint-Vincent-et-les Grenadines","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2442","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","191","Saint-Vincent-et-les Grenadines","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2471","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","244","Samoa","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2891","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","244","Samoa","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","80.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","244","Samoa","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","48","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","244","Samoa","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2267","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","244","Samoa","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2353","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2347","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","16.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2210","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2249","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2440","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","60","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","16","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2227","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2247","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2939","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","80.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","36.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2490","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2495","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3069","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2410","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2384","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2228","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","54.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","14","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2168","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2231","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2501","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2478","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2944","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","73","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","36","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2565","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2537","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3189","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","99.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","57.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2516","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2486","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","201","Somalie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","1479","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","201","Somalie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2166","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","201","Somalie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2194","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2411","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2182","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2225","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2174","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2207","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2498","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","57","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","14.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2291","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2293","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3141","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","107","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","70.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2543","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2530","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","211","Suisse","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3476","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","211","Suisse","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","94.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","211","Suisse","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","59.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","211","Suisse","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2568","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","211","Suisse","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2555","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","207","Suriname","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2726","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","207","Suriname","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","61.7","F","Estimation FAO",""
